type,circuit,level,name,comment,qq,zz,pbsb,id,*name,part,type,divisor/values,unit,comment
r,,,Mixer1DutyCycle,"Mischerstatus: Geschwindigkeit mit der der Mischer verfahren wird (negative Werte = Mischer wird geschlossen, positive Werte = Mischer wird geöffnet)",,,b509,0d0200,value,,SCH,,%,register value
r,,,Mixer1State,Status Mischer HK1: mixer's state,,,b509,0d0300,value,,UCH,,,register value
r,,,Hc2CircuitType,HK2 Kreisart,,,b509,0d1e00,value,,UCH,0=disabled;1=mixing;2=zone,,type of the second heating circuit
r,,,FlowTempMin,Min. Vorlauftemp.: lower limitation of the second heating circuit's flow temperature,,,b509,0d1000,value,,D1C,,°C,register value
w,,install,FlowTempMin,Min. Vorlauftemp.: lower limitation of the second heating circuit's flow temperature,,,b509,0e1000,value,,D1C,,°C,register value
r,,,FlowTempMax,Max. Vorlauftemp.: upper limitation of the second heating circuit's flow temperature,,,b509,0d1100,value,,D1C,,°C,register value
w,,install,FlowTempMax,Max. Vorlauftemp.: upper limitation of the second heating circuit's flow temperature,,,b509,0e1100,value,,D1C,,°C,register value
r,,,HeatingCurve,Heizkurve: heating curve of the second heating circuit,,,b509,0d1500,value,,UIN,100,,register value
w,,install,HeatingCurve,Heizkurve: heating curve of the second heating circuit,,,b509,0e1500,value,,UIN,100,,register value
r,,,Hc2RoomControlMode,HK2 Raumreglertyp,,,b509,0d3500,value,,UCH,0=off;1=modulating;2=thermostat,,room temperature modulation of the second heating circuit
w,,install,Hc2RoomControlMode,HK2 Raumreglertyp,,,b509,0e3500,value,,UCH,0=off;1=modulating;2=thermostat,,room temperature modulation of the second heating circuit
r,,,Hc2SummerOffset,"HK2 Offset Sommerbetrieb: summer offset of the second heating circuit (if outside temperature > room setpoint + summer offset => heating is OFF; applies to comfort and night setback setpoint; no influence if room temperature modulation is set to ""thermostat"")",,,b509,0d3700,value,,D1C,,K,register value
w,,install,Hc2SummerOffset,"HK2 Offset Sommerbetrieb: summer offset of the second heating circuit (if outside temperature > room setpoint + summer offset => heating is OFF; applies to comfort and night setback setpoint; no influence if room temperature modulation is set to ""thermostat"")",,,b509,0e3700,value,,D1C,,K,register value
r,,,AutoOffMode,Automatisch Aus Modus,,,b509,0d1f00,value,,UCH,0=frostprotection;1=lowering;2=eco,,operation during the auto-off period
w,,install,AutoOffMode,Automatisch Aus Modus,,,b509,0e1f00,value,,UCH,0=frostprotection;1=lowering;2=eco,,operation during the auto-off period
r,,,HcParallelStorageFillingEnabled,Parallele Speicherladung: Heizbetrieb und Speicherladung parallel,,,b509,0d2d00,value,,UCH,0=off;1=on,,register value
r,,,FlowTempDesired,Vorlaufsolltemperatur: flow temperature setpoint of the second heating circuit,,,b509,0d2200,value,,D1C,,°C,register value
r,,,FloorPavingDryingDay,Estrichtrocknung Tag: Aktiver Tag der estrichtrocknungsfunktion,,,b509,0d1a00,value,,UCH,,,register value
w,,install,FloorPavingDryingDay,Estrichtrocknung Tag: Aktiver Tag der estrichtrocknungsfunktion,,,b509,0e1a00,value,,UCH,,,register value
r,,,FloorPavingDryingTemp,Estrichtrocknungstemperatur: flow temperature setpoint for the current day of floor pavement drying,,,b509,0d0400,value,,D1C,,°C,register value
r,,,Weekday,Aktueller Wochentag,,,b509,0d0b00,value,,BDY,,,register value
r,,,Date,Aktuelles Datum,,,b509,0d0a00,value,,HDA,,,register value
r,,,Time,Aktuelle Uhrzeit,,,b509,0d0900,value,,HTI,,,register value
r,,,ActualTempDesired,Akt. Solltemperatur: current setpoint for the second heating circuit considering all basic conditions passed to the control algorithms,,,b509,0d2f00,value,,D1C,,°C,register value
r,,,DayNightState,"DayNightState: 0 = day, 1 = night",,,b509,0d5000,value,,UCH,,,register value
r,,,FrostProtectDelay,Frostschutz-Verzögerung: delay before frost protection is activated,,,b509,0d2500,value,,UCH,,h,register value
r,,,HcPumpIdlePeriod,"Pumpensperrzeit: 0=off, heating circuit pump's maximum blocking time for pump's energy saving function",,,b509,0d2800,value,,UCH,,,register value
r,,,PreheatingMinutesMax,"MaxPreheatingMinutes: in steps of 10, maximum time of enabling the heating before the heating time window starts",,,b509,0d2400,value,,UIN,,,register value
r,,,BoilerMaxPreShutdown,"Kesselvorabschaltung: in steps of 10, maximum time of starting the lowering operation before the heating time window ends",,,b509,0d1800,value,,UCH,,,register value
r,,,Hc2ContinuosHeating,"HC2_ContinuosHeating: -26=off, when the outside temperature falls below this threshold temperature the continuous heating function is started (off <=> function is disabled)",,,b509,0d3600,value,,SCH,,,register value
r,,,HcFlowIncrease,Temperaturüberhöhung: excess temperature (flow temperature's setpoint is increased by this value to keep the mixing valve in its control range),,,b509,0d1900,value,,D1C,,K,register value
r,,,IsInHoliday,Ferienprogramm aktiv,,,b509,0d0800,value,,UCH,0=no;1=yes,,register value
r,,,IsInOneDayHoliday,IsInOneDayHoliday: indicates that the VR61 is in one day holiday mode,,,b509,0d5600,value,,UCH,0=no;1=yes,,register value
r,,,IsInBankHoliday,IsInBankHoliday: indicates that the VR61 is in bank holiday mode,,,b509,0d5300,value,,UCH,0=no;1=yes,,register value
r,,,IsInOneDayBankHoliday,IsInOneDayBankHoliday: indicates that the VR61 is in one day bank holiday mode,,,b509,0d5200,value,,UCH,0=no;1=yes,,register value
r,,,IsInParty,Partyfunktion aktiv,,,b509,0d5500,value,,UCH,0=no;1=yes,,register value
r,,,IsInImpactVentilation,IsInImpactVentilation: indicates that the VR61 is in impact ventilation mode,,,b509,0d5700,value,,UCH,0=no;1=yes,,register value
r,,,IsInSystemOff,IsInSystemOff: indicates that the VR61 is in system off mode,,,b509,0d5400,value,,UCH,0=no;1=yes,,register value
r,,,Hc2QuickVetoActive,HK2 Quick Veto aktiv: manual override of the second heating circuit enabled,,,b509,0d3300,value,,UCH,0=no;1=yes,,register value
r,,,HcPreHeatingActive,Voraufheizung aktiv: bit-array where a set bit indicates that preheating is active for the corresponding heating circuit,,,b509,0d2a00,value,,UCH,0=no;1=yes,,register value
r,,,HcPreShutdownActive,Vorarabschaltung aktiv: bit-array where a set bit indicates that early cut off is active for the corresponding heating circuit,,,b509,0d2900,value,,UCH,0=no;1=yes,,register value
r,,,HcPumpIdlePeriodActive,Pumpensperrzeit aktiv: bit-array where a set bit indicates that pump's energy saving function is active for the corresponding heating circuit,,,b509,0d2b00,value,,UCH,0=no;1=yes,,register value
r,,,MonitorEEpromInkonsiNumber,MonitorEEpromInkonsiNumber,,,b509,0d4600,value,,HEX:8,,,identification of the last eight EEPROM inconsistencies
r,,,Hc2aLegPumpP2Port,Rückmeldung P2: port: open mixer,,,b509,0d4400,value,,UCH,0=off;1=on,,register value
r,,,Hc2zPort,Hk2z_Port: port: close mixer,,,b509,0d4500,value,,UCH,0=off;1=on,,register value
r,,,Hc2pDemand,Hk2pDemand,,,b509,0d4900,value,,UCH,0=off;1=on,,register value
r,,,SfState,"SfState: 0 = _SfsNone, 1 = _SfsForceConsumption, 2 = _SfsFloorPavingDrying, 3 = _SfsSummerSwitchOff, 4 =_SfsTankFilling",,,b509,0d4a00,value,,UCH,,,register value
r,,,PsTempDesired,PsSetpoint,,,b509,0d4c00,value,,D2C,,°C,register value
r,,,PumpSavingState,"PumpSavingState: 0 = _PssInactive, 1 = _PssMonitoring, 2 = _PssCounting, 3 = _PssPostrun, 4 = _PssSaving",,,b509,0d4d00,value,,UCH,,,register value
r,,,OffConfig,"0 = _OffConfig_Off, 1 = _OffConfig_Low",,,b509,0d4e00,value,,UCH,,,register value
r,,,FrostProtConfig,"0 = _FrostProtConfig_Low, 1 = _FrostProtConfig_PumpKick",,,b509,0d4f00,value,,UCH,,,register value
r,,,FrostProtState,"FrostProtState: 0 = _Fps_NoFrost, 1 = _Fps_Delay, 2 = _Fps_PumpKick, 3 = _Fps_KickOff, 4 = _Fps_Active",,,b509,0d4b00,value,,UCH,,,register value
r,,,ThermostatState,"ThermostatState: 0 = _ThermOn, 1 =_ThermOff",,,b509,0d5100,value,,UCH,,,register value
r,,,Currenterror,Aktuelle Fehler,,,b503,0001,error,,UIN,,,Fehlernummer,error_1,,UIN,,,Fehlernummer,error_2,,UIN,,,Fehlernummer,error_3,,UIN,,,Fehlernummer,error_4,,UIN,,,Fehlernummer
r,,,Errorhistory,Fehlerhistorie,,,b503,0101,index,m,UCH,,,,status,,UCH,,,Status,time,,BTM,,,Uhrzeit,date,,HDA,,,Datum,error,,UIN,,,Fehlernummer
w,,install,Clearerrorhistory,Fehlerhistorie löschen,,,b503,0201,cleared,s,UCH,0=no;1=yes,,
r,,,HcTimer_Monday,Zeitfenster Montag,,,b515,0000,value,,IGN:1,,,,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
w,,,HcTimer_Monday,Zeitfenster Montag,,,b515,0000,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
r,,,HcTimer_Tuesday,Zeitfenster Dienstag,,,b515,0100,value,,IGN:1,,,,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
w,,,HcTimer_Tuesday,Zeitfenster Dienstag,,,b515,0100,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
r,,,HcTimer_Wednesday,Zeitfenster Mittwoch,,,b515,0200,value,,IGN:1,,,,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
w,,,HcTimer_Wednesday,Zeitfenster Mittwoch,,,b515,0200,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
r,,,HcTimer_Thursday,Zeitfenster Donnerstag,,,b515,0300,value,,IGN:1,,,,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
w,,,HcTimer_Thursday,Zeitfenster Donnerstag,,,b515,0300,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
r,,,HcTimer_Friday,Zeitfenster Freitag,,,b515,0400,value,,IGN:1,,,,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
w,,,HcTimer_Friday,Zeitfenster Freitag,,,b515,0400,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
r,,,HcTimer_Saturday,Zeitfenster Samstag,,,b515,0500,value,,IGN:1,,,,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
w,,,HcTimer_Saturday,Zeitfenster Samstag,,,b515,0500,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
r,,,HcTimer_Sunday,Zeitfenster Montag,,,b515,0600,value,,IGN:1,,,,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
w,,,HcTimer_Sunday,Zeitfenster Montag,,,b515,0600,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
r,,,Setpoints_Monday,Temperaturen Montag,,,b504,1901,value,,IGN:1,,,,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
w,,,Setpoints_Monday,Temperaturen Montag,,,b505,2e01,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
r,,,Setpoints_Tuesday,Temperaturen Dienstag,,,b504,1902,value,,IGN:1,,,,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
w,,,Setpoints_Tuesday,Temperaturen Dienstag,,,b505,2e02,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
r,,,Setpoints_Wednesday,Temperaturen Mittwoch,,,b504,1903,value,,IGN:1,,,,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
w,,,Setpoints_Wednesday,Temperaturen Mittwoch,,,b505,2e03,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
r,,,Setpoints_Thursday,Temperaturen Donnerstag,,,b504,1904,value,,IGN:1,,,,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
w,,,Setpoints_Thursday,Temperaturen Donnerstag,,,b505,2e04,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
r,,,Setpoints_Friday,Temperaturen Freitag,,,b504,1905,value,,IGN:1,,,,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
w,,,Setpoints_Friday,Temperaturen Freitag,,,b505,2e05,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
r,,,Setpoints_Saturday,Temperaturen Samstag,,,b504,1906,value,,IGN:1,,,,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
w,,,Setpoints_Saturday,Temperaturen Samstag,,,b505,2e06,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
r,,,Setpoints_Sunday,Temperaturen Sonntag,,,b504,1907,value,,IGN:1,,,,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
w,,,Setpoints_Sunday,Temperaturen Sonntag,,,b505,2e07,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
w,,install,Iotest,I/O Test,,,b506,02,value,,UCH,1=off_cirpump;2=hcpump;4=hc2mixeropen;8=hc2mixerclose;16=hc2pump,,
w,,install,Ioteststop,I/O Test stoppen,,,b506,01,
