type,circuit,level,name,comment,qq,zz,pbsb,id,*name,part,type,divisor/values,unit,comment
w,,,Hc1OPMode,Betriebsart Heizkreis 1,,,b509,0e2f00,value,,UCH,0=off;1=manual;2=auto,,operation mode of the first heating circuit
r,,,Hc1NightTemp,Absenktemperatur Heizkreis 1,,,b509,0d3000,value,,D1C,,°C,Absenktemperatur des 1. Heizkreises
w,,,Hc1NightTemp,Absenktemperatur Heizkreis 1,,,b509,0e3000,value,,D1C,,°C,Absenktemperatur des 1. Heizkreises
r,,,Hc1HeatCurve,Heizkurve Heizkreis 1,,,b509,0d3100,value,,UIN,100,,heating curve of the first heating circuit
w,,,Hc1HeatCurve,Heizkurve Heizkreis 1,,,b509,0e3100,value,,UIN,100,,heating curve of the first heating circuit
r,,,Hc1ManualOPRoomTempDesired,Raumtemperatur Soll Heizkreis 1 (manuell),,,b509,0d3200,value,,D1C,,°C,room setpoint in operation mode manual of the first heating circuit
w,,,Hc1ManualOPRoomTempDesired,Raumtemperatur Soll Heizkreis 1 (manuell),,,b509,0e3200,value,,D1C,,°C,room setpoint in operation mode manual of the first heating circuit
r,,,Hc1QuickVetoTemp,Quick Veto Temperatur Heizkreis 1,,,b509,0d3c00,value,,D1C,,°C,manual override setpoint of the first heating circuit
r,,,Hc1QuickVetoActive,Quick Veto Aktiv Heizkreis 1,,,b509,0d3d00,value,,UCH,0=no;1=yes,,manual override of the first heating circuit enabled
r,,,NameHc1,Kreisname HK1,,,b509,0d3f00,value,,STR:10,,,labelling of the first heating circuit
w,,,NameHc1,Kreisname HK1,,,b509,0e3f00,value,,STR:10,,,labelling of the first heating circuit
r,,,NameHc2,Kreisname HK2,,,b509,0d3f08,value,,STR:10,,,labelling of the second heating circuit
w,,,NameHc2,Kreisname HK2,,,b509,0e3f08,value,,STR:10,,,labelling of the second heating circuit
r,,,NameHwc,Kreisname WW,,,b509,0d3f78,value,,STR:10,,,labelling of the domestic hot water circuit
w,,,NameHwc,Kreisname WW,,,b509,0e3f78,value,,STR:10,,,labelling of the domestic hot water circuit
r,,,HolidayRoomTemp,Urlaub Raumtemperatur Soll,,,b509,0d4000,value,,D1C,,,"4.5=frostprotect, room setpoint during holidays"
w,,,HolidayRoomTemp,Urlaub Raumtemperatur Soll,,,b509,0e4000,value,,D1C,,,"4.5=frostprotect, room setpoint during holidays"
r,,,HolidayStartPeriod,Urlaub Startdatum,,,b509,0d1100,value,,HDA,,,start date of holidays
w,,,HolidayStartPeriod,Urlaub Startdatum,,,b509,0e1100,value,,HDA,,,start date of holidays
r,,,HolidayEndPeriod,Urlaub Enddatum,,,b509,0d1200,value,,HDA,,,Datum Ferienende
w,,,HolidayEndPeriod,Urlaub Enddatum,,,b509,0e1200,value,,HDA,,,Datum Ferienende
r,,,HwcOPMode,Betriebsart Warmwasserkreis,,,b509,0d4200,value,,UCH,0=off;1=manual;2=auto,,operation mode of the domestic hot water circuit
w,,,HwcOPMode,Betriebsart Warmwasserkreis,,,b509,0e4200,value,,UCH,0=off;1=manual;2=auto,,operation mode of the domestic hot water circuit
r,,,HwcTempDesired,gewünschte Temperatur Warmwasserkreis,,,b509,0d4400,value,,D1C,,°C,setpoint of domestic hot water circuit
w,,,HwcTempDesired,gewünschte Temperatur Warmwasserkreis,,,b509,0e4400,value,,D1C,,°C,setpoint of domestic hot water circuit
r,,,HwcQuickVetoTemp,Quick Veto Temperatur Warmwasserkreis,,,b509,0d4500,value,,D1C,,°C,manual override setpoint for the domestic hot water circuit
r,,,HwcQuickVetoActive,Quick Veto Aktiv Warmwasserkreis,,,b509,0d4300,value,,UCH,0=no;1=yes,,manual override of the domestic hot water circuit enabled
r,,,HwcManualOPTempDesired,Warmwassertemperatur Soll (manuell),,,b509,0d4c00,value,,D1C,,°C,setpoint of domestic hot water circuit in manual operation mode
w,,,HwcManualOPTempDesired,Warmwassertemperatur Soll (manuell),,,b509,0e4c00,value,,D1C,,°C,setpoint of domestic hot water circuit in manual operation mode
r,,,SummerWinterTimeAdjust,Sommer/Winterzeit Umstellung,,,b509,0d5300,value,,UCH,0=off;1=on,,enable automatic switching over to daylight saving's time (when a DCF receiver is connected to the BMU the value is set fix to ON)
w,,,SummerWinterTimeAdjust,Sommer/Winterzeit Umstellung,,,b509,0e5300,value,,UCH,0=off;1=on,,enable automatic switching over to daylight saving's time (when a DCF receiver is connected to the BMU the value is set fix to ON)
r,,,DisplayedHwcStorageTemp,DisplayedDHWTankTemperature,,,b509,0d9e00,value,,D1C,,°C,display of the storage's temperature in C4 (also in case of an SP1 error)
r,,,DisplayedHc1RoomTempDesired,Angezeigte Raumtemperatur Soll Heizkreis 1,,,b509,0d9600,value,,D1C,,°C,"0= >5°C, currently displayed room temperature setpoint"
r,,,RoomTempCorrection,Raumtemperatur-Abgleich,,,b509,0d5700,value,,SCH,2,K,Korrekturwert der Raumtemperaturanzeige
r,,,OutsideTempOffset,Außentemperatur-Abgleich,,,b509,0d5800,value,,SCH,2,K,Korrekturwert für die Außentemperatur
w,,install,OutsideTempOffset,Außentemperatur-Abgleich,,,b509,0e5800,value,,SCH,2,K,Korrekturwert für die Außentemperatur
r,,,FrostOverRideTime,Frostschutz-Verzögerung,,,b509,0d1a00,value,,UCH,,h,delay before frost protection is activated
w,,install,FrostOverRideTime,Frostschutz-Verzögerung,,,b509,0e1a00,value,,UCH,,h,delay before frost protection is activated
r,,,BaseDisplay,Basis Anzeige,,,b509,0d2e00,value,,UCH,0=off;1=HC1;2=HC2,,selection which heating circuit's parameters are shown in the basic display
r,,,Hc1RoomTempSwitchOn,Raumtemperaturschalter Heizkreis 1,,,b509,0d3400,value,,UCH,0=off;1=modulating;2=thermostat,,room temperature modulation of the first heating circuit
w,,install,Hc1RoomTempSwitchOn,Raumtemperaturschalter Heizkreis 1,,,b509,0e3400,value,,UCH,0=off;1=modulating;2=thermostat,,room temperature modulation of the first heating circuit
r,,,Hc1MinimalFlowTempDesired,Minimale Vorlauftemperatur Soll Heizkreis 1,,,b509,0d3500,value,,D1C,,°C,minimum flow temperature setpoint (end emphasis) of the first heating circuit
w,,install,Hc1MinimalFlowTempDesired,Minimale Vorlauftemperatur Soll Heizkreis 1,,,b509,0e3500,value,,D1C,,°C,minimum flow temperature setpoint (end emphasis) of the first heating circuit
r,,,Hc1HcType,Typ Heizkreis 1,,,b509,0d3a00,value,,UCH,0=disabled;1=burnercircuit,,type of the first heating circuit
w,,install,Hc1HcType,Typ Heizkreis 1,,,b509,0e3a00,value,,UCH,0=disabled;1=burnercircuit,,type of the first heating circuit
r,,,Hc1SummerOffset,Sommer-Abgleich Heizkreis 1,,,b509,0d3b00,value,,D1C,,K,"summer offset of the first heating circuit (if outside temperature > room setpoint + summer offset => heating is OFF;applies to comfort and night setback setpoint; no influence if room temperature modulation is set to ""thermostat"")"
w,,install,Hc1SummerOffset,Sommer-Abgleich Heizkreis 1,,,b509,0e3b00,value,,D1C,,K,"summer offset of the first heating circuit (if outside temperature > room setpoint + summer offset => heating is OFF;applies to comfort and night setback setpoint; no influence if room temperature modulation is set to ""thermostat"")"
r,,,Hc1ActualFlowTempDesired,Aktuelle Vorlauftemperatur Soll Heizkreis 1,,,b509,0d3e00,value,,D1C,,°C,calculated flow temperature setpoint of the first heating circuit
r,,,HwcLoadingOffset,Speicherlade-Abgleich Warmwasserkreis,,,b509,0d4600,value,,D1C,,K,flow temperature's tank loading offset (flow setpoint of the DHW circuit = DHW setpoint + flow temperature's tank loading offset; only relevant if DHW control is done by control)
w,,install,HwcLoadingOffset,Speicherlade-Abgleich Warmwasserkreis,,,b509,0e4600,value,,D1C,,K,flow temperature's tank loading offset (flow setpoint of the DHW circuit = DHW setpoint + flow temperature's tank loading offset; only relevant if DHW control is done by control)
r,,,HwcPressLowpostrunningtime,Vorlaufzeit Speicherladung Warmwasserkreis,,,b509,0d4700,value,,UCH,,min,duration of the tank loading pump's lag (only relevant if DHW control is done by control)
w,,install,HwcPressLowpostrunningtime,Vorlaufzeit Speicherladung Warmwasserkreis,,,b509,0e4700,value,,UCH,,min,duration of the tank loading pump's lag (only relevant if DHW control is done by control)
r,,,HwcParallelLoading,Parallele Ladung Warmwasserkreis,,,b509,0d4800,value,,UCH,0=off;1=on,,Heizbetrieb und Speicherladung parallel
w,,install,HwcParallelLoading,Parallele Ladung Warmwasserkreis,,,b509,0e4800,value,,UCH,0=off;1=on,,Heizbetrieb und Speicherladung parallel
r,,,HwcLegioStartDay,Start Legionellenschutz Warmwasserkreis,,,b509,0d4900,value,,UCH,0=Mon;1=Tue;2=Wed;3=Thu;4=Fri;5=Sat;6=Sun;7=off;8=Mon_Sun,,Wochentag an dem die Legionellenschutzfunktion gestartet wird (evt. auch täglich)
w,,install,HwcLegioStartDay,Start Legionellenschutz Warmwasserkreis,,,b509,0e4900,value,,UCH,0=Mon;1=Tue;2=Wed;3=Thu;4=Fri;5=Sat;6=Sun;7=off;8=Mon_Sun,,Wochentag an dem die Legionellenschutzfunktion gestartet wird (evt. auch täglich)
r,,,HwcLegioStartTime,Startzeit Legionellenschutz Warmwasserkreis,,,b509,0d4a00,value,,HTI,,,time on which legionella protection is started
w,,install,HwcLegioStartTime,Startzeit Legionellenschutz Warmwasserkreis,,,b509,0e4a00,value,,HTI,,,time on which legionella protection is started
r,,,HwcCircuitActive,Warmwasserkreis aktiv,,,b509,0d4b00,value,,UCH,0=no;1=yes,,Warmwasserkreis ist eingeschaltet
w,,install,HwcCircuitActive,Warmwasserkreis aktiv,,,b509,0e4b00,value,,UCH,0=no;1=yes,,Warmwasserkreis ist eingeschaltet
r,,,AutoOffMode,Automatisch Aus Modus,,,b509,0d4d00,value,,UCH,0=frostprotection;1=lowering;2=eco,,operation during the lowering time
w,,install,AutoOffMode,Automatisch Aus Modus,,,b509,0e4d00,value,,UCH,0=frostprotection;1=lowering;2=eco,,operation during the lowering time
r,,,ContinuosHeating,Durchgehendes Heizen,,,b509,0d4f00,value,,SCH,,,"-26=off, when the outside temperature falls below this threshold temperature the continuous heating function is started (off <=> function is disabled)"
w,,install,ContinuosHeating,Durchgehendes Heizen,,,b509,0e4f00,value,,SCH,,,"-26=off, when the outside temperature falls below this threshold temperature the continuous heating function is started (off <=> function is disabled)"
r,,,PreheatingTime,Vorheizzeit,,,b509,0d5000,value,,UIN,,,"in steps of 10, maximum time of enabling the heating before the heating time window starts"
w,,install,PreheatingTime,Vorheizzeit,,,b509,0e5000,value,,UIN,,,"in steps of 10, maximum time of enabling the heating before the heating time window starts"
r,,,PreStopTime,Vorabsenkzeit,,,b509,0d5100,value,,UCH,,,"in steps of 10, maximum time of starting the lowering operation before the heating time window ends"
w,,install,PreStopTime,Vorabsenkzeit,,,b509,0e5100,value,,UCH,,,"in steps of 10, maximum time of starting the lowering operation before the heating time window ends"
r,,,ExcessTemp,ExcessTemperature,,,b509,0d5200,value,,D1C,,K,excess temperature (flow temperature's setpoint is increased by this value to keep the mixing valve in its control range)
w,,install,ExcessTemp,ExcessTemperature,,,b509,0e5200,value,,D1C,,K,excess temperature (flow temperature's setpoint is increased by this value to keep the mixing valve in its control range)
r,,,PhoneNumber1,Telefonnummer Teil 1,,,b509,0d5400,value,,STR:10,,,first part of the installer's telephone number
r,,,PhoneNumber2,Telefonnummer Teil 2,,,b509,0d5408,value,,STR:9,,,second part of the installer's telephone number
r,,,KeyCodeforConfigMenu,Passwort für das Konfigurationsmenü,,,b509,0d5500,value,,HEX:4,,,code for the installer's menues
w,,install,KeyCodeforConfigMenu,Passwort für das Konfigurationsmenü,,,b509,0e5500,value,,HEX:4,,,code for the installer's menues
r,,,MaintenanceDate,nächste Wartung,,,b509,0d5900,value,,HDA,,,Datum nächste Wartung
w,,install,MaintenanceDate,nächste Wartung,,,b509,0e5900,value,,HDA,,,Datum nächste Wartung
r,,,LcdContrastValue,Display Kontrastwert,,,b509,0d5a00,value,,UCH,,,Einstellung des LCD-Kontrasts
w,,install,LcdContrastValue,Display Kontrastwert,,,b509,0e5a00,value,,UCH,,,Einstellung des LCD-Kontrasts
r,,,HcMc1ConfigCPLPAsLP,Konfiguration VR 61,,,b509,0d7d00,value,,UCH,0=CP;1=LP,,Konfuguration VR61 Relaisausgang
w,,install,HcMc1ConfigCPLPAsLP,Konfiguration VR 61,,,b509,0e7d00,value,,UCH,0=CP;1=LP,,Konfuguration VR61 Relaisausgang
r,,,PumpBlockingTimeMax,Maximale Pumpen Sperrzeit,,,b509,0d7e00,value,,UCH,,,"0=off, heating circuit pump's maximum blocking time for pump's energy saving function"
w,,install,PumpBlockingTimeMax,Maximale Pumpen Sperrzeit,,,b509,0e7e00,value,,UCH,,,"0=off, heating circuit pump's maximum blocking time for pump's energy saving function"
r,,,CirPump,Zirkulationspumpe aktiv,,,b509,0d8100,value,,UCH,0=off;1=on,,circulation pump's state
r,,,Hc1Pump,Pumpe Heizkreis 1 aktiv,,,b509,0d8200,value,,UCH,0=off;1=on,,first heating circuit pump's state
r,,,Hc2HcType,Typ Heizkreis 2,,,b509,0d8500,value,,UCH,0=disabled;1=mixing;2=zone,,type of the second heating circuit
w,,install,Hc2HcType,Typ Heizkreis 2,,,b509,0e8500,value,,UCH,0=disabled;1=mixing;2=zone,,type of the second heating circuit
r,,,HwcActualTempDesired,Aktuelle Temperatur Soll Warmwasserkreis,,,b509,0d8600,value,,D1C,,°C,current domestic hot water setpoint
r,,,BMUFlowTempOrVF1,Vorlauftemperaturfühler 1,,,b509,0d8700,temp,,D2C,,°C,value of either an externally connected flow temperature sensor or the BMU's internal flow sensor if an external sensor is missing,sensor,,UCH,0=ok;85=circuit;170=cutoff,,Fühlerstatus
r,,,RFQualityOTDCF,RF_Quality_OT_DCF,,,b509,0dba00,value,,UCH,,,RF quality of the connection between VR20/21 and base station
r,,,RFQualityCI,RF_Quality_CI,,,b509,0dbb00,value,,UCH,,,RF quality of the connection between CI and base station
r,,,StartEepromUpdate,Starte EEPROM Aktualsiserung,,,b509,0d0e00,value,,UCH,0=off;1=on,,update of the EEPROM is to be started
r,,,EepromUpdateActive,EEPROM Aktivierung aktiv,,,b509,0d0f00,value,,UCH,0=off;1=on,,update of the EEPROM has been started
r,,,RoomTempOffsetSelfWarming,Offset Eigenerwärmung,,,b509,0d1500,value,,D2C,,°C,room temperature intrinsic heating offset
r,,,CountryVariant,Ländervariante,,,b509,0d1700,value,,UCH,,,"country variant (0 = west, 1 = east)"
r,,,ActualRoomTempDesiredHc1,Raumsolltemp. HK1,,,b509,0d6300,value,,D2C,,°C,current room setpoint considering all basic conditions passed to the control algorithms
r,,,SolModuleDetected,Solarmodul erkannt,,,b509,0d6c00,value,,UCH,0=no;1=yes,,indicates that a VR68 has been detected
r,,,HcMc1Detected,BKMK1Detected,,,b509,0d6d00,value,,UCH,0=no;1=yes,,indicates that a VR61 has been detected
r,,,HRUDetected,HRUDetected,,,b509,0d6e00,value,,UCH,0=no;1=yes,,indicates that an airvent module / a heat recovery unit has been detected
r,,,ACTOstorDetected,ACTOstorDetected,,,b509,0d6f00,value,,UCH,0=no;1=yes,,indicates that an ACTOstor has been detected
r,,,BMUB51101ErrorStatus,BMUB51101_ErrorStatus,,,b509,0d7000,value,,UCH,,,error state of BMU received via eBUS service B51101
r,,,BMUB51101StorageTemp,Speichertemperatur Ist,,,b509,0d7100,value,,D1C,,°C,hot water storage temperature received via eBUS service B5 11 01
r,,,LegioProtectActive,LegioProtectActive,,,b509,0d7300,value,,UCH,0=no;1=yes,,legionella protection is active
r,,,BMUB51101HwcState,BMUB51101_DHWState,,,b509,0d7500,value,,UCH,0=off;1=on,,flame is on because of either tapping or tank loading
r,,,VF1,VF_1,,,b509,0d7600,temp,,D2C,,°C,Gemessene Vorlauftemperatur am externen Vorlaufsensor,sensor,,UCH,0=ok;85=circuit;170=cutoff,,Fühlerstatus
r,,,BMUB51101BoilerFlowTemp,BMUB51101_BoilerFlowTemp,,,b509,0d7700,value,,D1C,,°C,Gemessene Vorlauftemperatur am internen Sensor
r,,,EnermanState,EnermanState,,,b509,0d7a00,value,,UCH,,,"current energy-manager-state (Off = 0, Heating = 1, DHW = 2, DHW pump lag = 3)"
r,,,B51000TempDesiredLoadingPump,B51000SetPointLoadingPump,,,b509,0d7b00,value,,D1C,,,loading pump's setpoint sent via B5 10 00 to the BMU
r,,,HcMc1CPLPState,BKMK1CPLPState,,,b509,0d7f00,value,,UCH,0=off;1=on,,nominal condition of the VR61's circulation or loading pump
r,,,CPLPLast24started,CP_LPLast24started,,,b509,0d8300,value,,UCH,0=no;1=yes,,circulation respectively loading pump has been started during the last 24h
r,,,Hc1PumpLast24started,HK1PumpLast24started,,,b509,0d8400,value,,UCH,0=no;1=yes,,first heating circuit's pump has been started during the last 24h
r,,,FrostProtectStateMonitor,FrostProtectState_Monitor,,,b509,0d8900,value,,UCH,,,monitoring of the frost protection's state transition diagram
r,,,FrostProtectionRequiredMonitor,FrostProtectionRequired_Monitor,,,b509,0d8a00,value,,UCH,0=no;1=yes,,frost protection should be enabled
r,,,Hc1PreOrContinuosHeatingActive,HC1PreOrContinuosHeatingActive,,,b509,0d8b00,value,,UCH,0=no;1=yes,,preheating or continous heating is active for the first heating circuit
r,,,CalculatedKickStopTime,CalculatedKickStopTime,,,b509,0d8c00,value,,UCH,,min,calculated time in between two pump kicks during frostprotection (time depends on outside temperature)
r,,,B51000FlowSetMonitor,B51000FlowSetMonitor,,,b509,0d8d00,value,,D1C,,°C,flow temperature setpoint sent via B5 10 00 to the BMU
r,,,FrostProtectDelayMonitor,FrostProtectDelayMonitor,,,b509,0d8f00,value,,UCH,0=no;1=yes,,frost protection delay has not elapsed yet
r,,,ChimneySweepModeActive,Schornsteinfegerbetrieb,,,b509,0d9000,value,,UCH,0=no;1=yes,,chimney sweep mode has been enabled by the BMU
r,,,PumpEnergySaveStateMonitor,PumpEnergySaveStateMonitor,,,b509,0d9100,value,,UCH,,,monitoring of the pump energy saving's state transition diagram
r,,,PumpEnergySaveCalculatedTimeMonitor,PumpEnergySaveCalculatedTimeMonitor,,,b509,0d9200,value,,UCH,,min,calculated time for the heating circuit's pump's switch off time during pump energy saving function (depends on outside temperature)
r,,,HwcLoadingIn430Active,DHWLoadingIn430Active,,,b509,0d9300,value,,UCH,0=no;1=yes,,DHW-loading is active in non parallel loading cases
r,,,ActoSTOROPMode,actoSTOR_OPMode,,,b509,0d9400,value,,UCH,,,Zustands-Automat actSTOR Ansteuerung
r,,,HwcLoadingInBMUActive,DHWLoadingInBMUActive,,,b509,0d9d00,value,,UCH,0=no;1=yes,,indicates that BMU is in DHW preparation
r,,,MonitorEEpromInkonsiNumber,MonitorEEpromInkonsiNumber,,,b509,0d9f00,value,,HEX:8,,,identification of the last eight EEPROM inconsistencies
r,,,Variant,Variante,,,b509,0d2c00,uin,,UIN,,,control type (430f: 43605; 21930 392f: 61455; 4080),uin_1,,UIN,,,
r,,,AssertFileName,AssertFileName,,,b509,0da000,value,,STR:10,,,"shows, if assert is enabled, the name of the module where the 'assert fail' occured"
r,,,AssertLineNumber,AssertLineNumber,,,b509,0da100,value,,UIN,,,assert fail occured in this line
r,,,Actostorstate,actostorstate,,,b509,0da400,value,,UCH,,,state of the actoSTOR control (0 = off; 1 = DHW released; 2 = DHW loading; 3 = Pump overrun; 4 = stop pump overrun)
r,,,B50418actDesFlowTemp,B50418actDesFlowTemp,,,b509,0d6b00,value,,D1C,,,Vorlaufsolltemperatur von actoSTOR berechnet
r,,,NetID,Net_ID,,,b509,0db400,value,,HEX:2,,,net ID from teach in
r,,,RfChannelSettings,Rf_ChannelSettings,,,b509,0db900,value,,UCH,,,used rf channel settings
r,,,CcTimer_Monday,Zeitfenster Montag,,,b515,0002,value,,IGN:1,,,,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
w,,,CcTimer_Monday,Zeitfenster Montag,,,b515,0002,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
r,,,CcTimer_Tuesday,Zeitfenster Dienstag,,,b515,0102,value,,IGN:1,,,,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
w,,,CcTimer_Tuesday,Zeitfenster Dienstag,,,b515,0102,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
r,,,CcTimer_Wednesday,Zeitfenster Mittwoch,,,b515,0202,value,,IGN:1,,,,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
w,,,CcTimer_Wednesday,Zeitfenster Mittwoch,,,b515,0202,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
r,,,CcTimer_Thursday,Zeitfenster Donnerstag,,,b515,0302,value,,IGN:1,,,,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
w,,,CcTimer_Thursday,Zeitfenster Donnerstag,,,b515,0302,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
r,,,CcTimer_Friday,Zeitfenster Freitag,,,b515,0402,value,,IGN:1,,,,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
w,,,CcTimer_Friday,Zeitfenster Freitag,,,b515,0402,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
r,,,CcTimer_Saturday,Zeitfenster Samstag,,,b515,0502,value,,IGN:1,,,,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
w,,,CcTimer_Saturday,Zeitfenster Samstag,,,b515,0502,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
r,,,CcTimer_Sunday,Zeitfenster Montag,,,b515,0602,value,,IGN:1,,,,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
w,,,CcTimer_Sunday,Zeitfenster Montag,,,b515,0602,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
r,,,HwcTimer_Monday,Zeitfenster Montag,,,b515,0001,value,,IGN:1,,,,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
