type,circuit,level,name,comment,qq,zz,pbsb,id,*name,part,type,divisor/values,unit,comment
r,,,CalculatedMixerPosition,Berechnete Mischerposition,,,b509,0d0600,value,,UIN,,Steps,0 : primär offen .. 220 primär geschlossen
r,,,ElectricalHeater,Elektrischer Heizstab,,,b509,0d0800,value,,UCH,0=off;1=on,,
r,,,HeatDemand,Wärmeanforderung,,,b509,0d0900,value,,D2C,,°C,Temperatur
r,,,OperatingMode,Betriebsart,,,b509,0d0a00,value,,UCH,0=disabled;1=on;2=off;3=auto;4=eco;5=low,,"0=OFF, 1=ON, 2=AUTO, 3=MANUAL"
w,,install,OperatingMode,Betriebsart,,,b509,0e0a00,value,,UCH,0=disabled;1=on;2=off;3=auto;4=eco;5=low,,"0=OFF, 1=ON, 2=AUTO, 3=MANUAL"
r,,,ManualTappingTempDesired,ManualTappingSetpoint,,,b509,0d0b00,value,,D2C,,°C,Temperatur
w,,install,ManualTappingTempDesired,ManualTappingSetpoint,,,b509,0e0b00,value,,D2C,,°C,Temperatur
r,,,AutoTappingTempDesired,Automatischer Zapfsollwert,,,b509,0d0c00,value,,D2C,,°C,Temperatur
r,,,QuickVetoTempDesired,Quick Veto Sollwert,,,b509,0d0d00,value,,D2C,,°C,Temperatur
r,,,ActualTappingTempDesired,Aktueller Zapfsollwert,,,b509,0d0e00,value,,D2C,,°C,Temperatur
r,,,QuickVetoStart,Quick Veto start,,,b509,0d0f00,value,,UCH,0=off;1=on,,
r,,,LegioStartDay,Starttag Legionellenschutz,,,b509,0d1000,value,,UCH,,0..8,0=Montag1 = Dienstag..6 = Sonntag7 = Legionellenschutz aus8 = täglich
r,,,LegioStartTime,Startzeit Legionellenschutz,,,b509,0d1100,value,,HTI,,,Time when LegioProtect starts on specific day
r,,,PartyStart,Start Partyfunktion,,,b509,0d1200,value,,UCH,0=off;1=on,,Start Party Mode
r,,,HolidayStart,Start Ferienfunktion,,,b509,0d1300,value,,UCH,0=off;1=on,,Start Holiday Mode
r,,,ActorFernsteuerung,ActorFernsteuerung,,,b509,0d1b00,value,,UCH,0=off;1=on,,TRUE -> RemoteControl of actors
r,,,Time,Uhrzeit,,,b509,0d2c00,value,,HTI,,,System Time
r,,,Date,Datum,,,b509,0d2d00,value,,HDA,,,System Date
r,,,Weekday,Wochentag,,,b509,0d2e00,value,,BDY,,,"System Weekday (0=Monday, 5=Saturday, 6=Sunday)"
r,,,TeleSwitch,TeleSWITCH,,,b509,0d3900,value,,UCH,,0..3,"TeleSwitch Operating Mode (0=disabled, 1=ON, 2=OFF, 3=AUTO"
r,,,TeleSwitchState,TeleSwitchState,,,b509,0d3a00,value,,UCH,0=off;1=on,,Teleswitch port state (On / Off)
r,,,EnableHwcOperation,EnableDHWOperation,,,b509,0d4300,value,,UCH,0=off;1=on,,Enable DHW Ooperation
r,,,Krm,Krm,,,b509,0d1400,value,,SIN,,in 1/1000,"enter value in 1/1000: 25=0.025, 250=0,25, 2500=2,5"
r,,,Tm,Tm,,,b509,0d1500,value,,SIN,,in 1/1000,"enter value in 1/1000: 25=0.025, 250=0,25, 2500=2,5"
r,,,Tnm,Tnm,,,b509,0d1600,value,,SIN,,in 1/1000,"enter value in 1/1000: 25=0.025, 250=0,25, 2500=2,5"
r,,,Tvm,Tvm,,,b509,0d1700,value,,SIN,,in 1/1000,"enter value in 1/1000: 25=0.025, 250=0,25, 2500=2,5"
r,,,Krp,Krp,,,b509,0d1800,value,,SIN,,in 1/1000,"enter value in 1/1000: 25=0.025, 250=0,25, 2500=2,5"
r,,,Tvp,Tvp,,,b509,0d1900,value,,SIN,,in 1/1000,"enter value in 1/1000: 25=0.025, 250=0,25, 2500=2,5"
r,,,Tp,Tp,,,b509,0d1a00,value,,SIN,,in 1/1000,"enter value in 1/1000: 25=0.025, 250=0,25, 2500=2,5"
r,,,StateMainControl,State_MainControl,,,b509,0d2f00,value,,UCH,,,Aktuelle Zustandsnummer MainControl
r,,,StateMixerPumpControl,State_MixerPumpControl,,,b509,0d3000,value,,UCH,,,Aktuelle Zustandsnummer MixerPumpControl
r,,,StateCircoKick,State_CircoKick,,,b509,0d3100,value,,UCH,,,Aktuelle Zustandsnummer CircoKickControl
r,,,StateHExMonitoring,State_HExMonitoring,,,b509,0d3200,value,,UCH,,,Aktuelle Zustandsnummer HExMonitoring
r,,,TimeTicker,TimeTicker,,,b509,0d3300,value,,ULG,,s,Sekunden des Tages
r,,,StLegioStopTimeCounter,Legionellenschutz Stop Zähler,,,b509,0d3e00,value,,UIN,,,End LegioProtect with Stop
w,,service,StLegioStopTimeCounter,Legionellenschutz Stop Zähler,,,b509,0e3e00,value,,UIN,,,End LegioProtect with Stop
r,,,StLegioAbortTimeCounter,Legionellenschutz Abbruch Zähler,,,b509,0d3f00,value,,UIN,,,End LegioProtect with Abort
w,,service,StLegioAbortTimeCounter,Legionellenschutz Abbruch Zähler,,,b509,0e3f00,value,,UIN,,,End LegioProtect with Abort
r,,,StFrostProtCounter,Frostschutz Zähler,,,b509,0d4000,value,,UIN,,,FrostProtectCounter
w,,service,StFrostProtCounter,Frostschutz Zähler,,,b509,0e4000,value,,UIN,,,FrostProtectCounter
r,,,StInstallationDate,Installationsdatum,,,b509,0d4100,value,,HDA,,,Installation Date
w,,service,StInstallationDate,Installationsdatum,,,b509,0e4100,value,,HDA,,,Installation Date
r,,,SteBusCheckFailedCounter,SteBusCheckFailedCounter,,,b509,0d4200,value,,UIN,,,eBus Failed Counter
w,,service,SteBusCheckFailedCounter,SteBusCheckFailedCounter,,,b509,0e4200,value,,UIN,,,eBus Failed Counter
r,,,DateTime,Datum Uhrzeit,,,b504,00,dcfstate,,UCH,0=nosignal;1=ok;2=sync;3=valid,,DCF Empfängerstatus,btime,,BTI,,,Uhrzeit,bdate,,BDA,,,Datum,temp,,D2B,,°C,Temperatur
r,,,Mode,Betriebsmodus,,,b504,01,temp,,UCH,,°C,Temperatur,hwcmode,,UCH,0=disabled;1=on;2=off;3=auto,,Warmwasser Modus,ign,,IGN:2,,,,hwcmode_1,,UCH,0=disabled;1=on;2=off;3=auto,,Warmwasser Modus,mctype,,BI0:7,0=inactive;1=mixer;2=fixed;3=hwc;4=returnincr;5=pool;6=circulation,,Mischer Typ,hex,,HEX,,,,daynight,,UCH,0=night;1=day;7=floorpaving,,Tag-/Nachtmodus
w,,,SetTempDesired,Solltemperatur setzen,,,b505,01,value,,UCH,,°C,Temperatur
w,,,SetMode,Betriebsart setzen,,,b505,02,value,,UCH,0=disabled;1=on;2=off;3=auto,,Warmwasser Modus
w,,,SetFlowTempMin,Minimalen Vorlaufsollwert setzen,,,b505,0e,value,,UCH,,°C,Temperatur
w,,,SetFlowTempMax,Maximalen Vorlaufsollwert setzen,,,b505,0f,value,,UCH,,°C,Temperatur
r,,,Params,Parameter,,,b504,09,temp,,UCH,,°C,Temperatur,ign,,IGN:3,,,,mctype,,BI0:7,0=inactive;1=mixer;2=fixed;3=hwc;4=returnincr;5=pool;6=circulation,,Mischer Typ,temps,,SCH,,°C,Temperatur,ign_1,,IGN,,,,temps_1,,SCH,,°C,Temperatur,temps_2,,SCH,,°C,Temperatur,ign_2,,IGN,,,
r,,,Status0a,Status Vorlauf Ist/Mixer/Pumpe/Vorlauf Soll,,,b504,0a,flowtemp,,D2C,,°C,Temperatur,mixer,,UCH,0=off;1=open;2=close,,Mixer Status,pump,,UCH,0=off;1=on,,,onoff,,UCH,0=off;1=on,,,flowtempdesired,,UCH,,°C,Temperatur
r,,,Status,Soll/Status/Ist/Soll,,,b504,0d,temp,,UCH,,°C,Temperatur,onoff,,UCH,0=off;1=on,,,temp_1,,D2C,,°C,Temperatur,temp_2,,UCH,,°C,Temperatur
r,,,Status16,Außentemperatur,,,b504,16,value,,D2C,,°C,Temperatur
r,,,Currenterror,Aktuelle Fehler,,,b503,0001,error,,UIN,,,Fehlernummer,error_1,,UIN,,,Fehlernummer,error_2,,UIN,,,Fehlernummer,error_3,,UIN,,,Fehlernummer,error_4,,UIN,,,Fehlernummer
r,,,Errorhistory,Fehlerhistorie,,,b503,0101,index,m,UCH,,,,status,,UCH,,,Status,time,,BTM,,,Uhrzeit,date,,HDA,,,Datum,error,,UIN,,,Fehlernummer
w,,install,Clearerrorhistory,Fehlerhistorie löschen,,,b503,0201,cleared,s,UCH,0=no;1=yes,,
w,,,Party,Quick - Party,,,b505,05,value,,UCH,0=off;1=on,,
w,,,Load,Quick - WW Speicherladung,,,b505,06,value,,UCH,0=off;1=on,,
w,,,Save,Quick - Sparen bis,,,b505,07,value,,TTH,,,
