type,circuit,level,name,comment,qq,zz,pbsb,id,*name,part,type,divisor/values,unit,comment
r,,,ExternalHcTempDesired,ExternalCHSetpoint: Requested temperature for CH,,,b509,0d1f00,value,,UCH,,°C,desired temperature
r,,,CurrentASCStateforExternals,CurrentASCStateforExternals: 1:OFF 2: Proofing 3:DHWLoading 4:CHLoading 5:Overtemperature,,,b509,0d2000,value,,UCH,,,
r,,,CurrentASCStateforASI,CurrentASCStateforASI: 1: Standby 2:Proofing 3:StorageLoading 4:Error_System_blocked,,,b509,0d2100,value,,UCH,,,
r,,,DateAndTimeIsSet,DateAndTimeIsSet: 0: Date and Time is not set; 1: Date and Time is set,,,b509,0d2200,value,,UCH,0=off;1=on,,
r,,,Time,time,,,b509,0d2300,value,,HTI,,,time
w,,install,Time,time,,,b509,0e2300,value,,HTI,,,time
r,,,Date,date,,,b509,0d2400,value,,HDA:3,,,date
w,,install,Date,date,,,b509,0e2400,value,,HDA:3,,,date
r,,,BufferControlPress,P_BufferControl,,,b509,0d2500,value,,SIN,,,
r,,,BufferControlInt,I_BufferControl,,,b509,0d2600,value,,SIN,,,
r,,,BufferControlDiff,D_BufferControl,,,b509,0d2700,value,,SIN,,,
r,,,SolControlPress,P_SolarControl,,,b509,0d2800,value,,SIN,,,
r,,,SolControlInt,I_SolarControl,,,b509,0d2900,value,,SIN,,,
r,,,SolControlDiff,D_SolarControl,,,b509,0d2a00,value,,SIN,,,
r,,,MonitorBufferPIDValue,MonitorBufferPIDValue,,,b509,0d2b00,value,,SIN,,,
r,,,MonitorSolPIDValue,MonitorSolarPIDValue,,,b509,0d2c00,value,,SIN,,,
r,,,FlowSensorFrequency,FlowSensorFrequency,,,b509,0d2d00,value,,UIN,,,
r,,,CurrentFlow,CurrentFlow,,,b509,0d2e00,value,,UIN,,ml / min,Flow thru buffer circuit if loading the storage
r,,,Variante,Variante: 1: VMS 30 2: VPM 20 S 3: VPM 60 S (identified by resistor in harness),,,b509,0d3000,value,,UCH,,,
r,,,CurrentSystemMode,"CurrentSystemMode: 1: Standalone, 3: With external control",,,b509,0d3300,value,,UCH,,,
r,,,InternalHwcTempDesired,InternalDHWSetpoint: Temperature target for DHW loading if solar module is in stand alone appliccation without external control,,,b509,0d3500,value,,UCH,,,
r,,,InternalHcTempDesired,InternalCHSetpoint: Temperature target for CW loading if solar module is in stand alone appliccation without external control,,,b509,0d3600,value,,UCH,,,
r,,,ASIDetected,ASIDetected,,,b509,0d3800,value,,UCH,0=off;1=on,,
r,,,CountryZone,CountryZone: Location for calculation of sun calender. See list in control manual (default = 2: Germany),,,b509,0d3900,value,,UCH,,,
w,,install,CountryZone,CountryZone: Location for calculation of sun calender. See list in control manual (default = 2: Germany),,,b509,0e3900,value,,UCH,,,
r,,,RequestForExternalDateTimeSetting,RequestForExternalDateTimeSetting: 0: Time and Date is set; 1: Time and Date is not set,,,b509,0d3a00,value,,UCH,0=off;1=on,,
r,,,YieldCurrentDay,SolarYieldCurrentDay: Accumulated solar gain from 00:00 to 24:00 if time is set,,,b509,0d3b00,value,,UIN,,kWh,
w,,install,YieldCurrentDay,SolarYieldCurrentDay: Accumulated solar gain from 00:00 to 24:00 if time is set,,,b509,0e3b00,value,,UIN,,kWh,
r,,,PowerOnCounter,PowerOnCounter,,,b509,0d3f00,value,,UIN,,,
r,,,RTCLowVoltageCounter,RTCLowVoltageCounter,,,b509,0d4000,value,,UIN,,,
r,,,ForceStartSolPumpKick,"ForceStartSolarPumpKick: Start solar pump for max. 5min to check collector temperature 0: OFF, 1: ON",,,b509,0d4700,value,,UCH,0=off;1=on,,
r,,,MonitorMatlabState,MonitorMatlabState: main states: 201: Waiting; 209: Loading; 41: Night Modus,,,b509,0d4800,value,,UCH,,,
r,,,CurrentBufferTempDesired,CurrentBufferSetpoint: Temperature target in buffer circuit at sensor Ntc3Sensor,,,b509,0d4900,value,,SIN,,,
r,,,RunTimeBufferPumpMinutes,RunTimeBufferPump_Minutes: Runtime of buffer pump in minutes,,,b509,0d4b00,value,,UCH,,min,minutes
r,,,RunTimeBufferPumpHours,RunTimeBufferPump_Hours: Runtime of buffer pump in hours,,,b509,0d4c00,value,,UIN,,h,hours
r,,,MonitorOverheatState,MonitorOverheatState: 111: Waiting; 112 and 113: Temperature to high; 220 and 221: In Overheat protection,,,b509,0d4f00,value,,UCH,,,
r,,,MonitorMatlabHwcCalculation,Monitor_Matlab_DHW_Calculation,,,b509,0d5300,value,,SIN,,,
r,,,MonitorMatlabHcCalculation,Monitor_Matlab_CH_Calculation,,,b509,0d5400,value,,SIN,,,
r,,,YieldTotal,SolarYieldTotal: Accumulated solar gain since installation,,,b509,0d5600,value,,ULG,,kWh,
w,,install,YieldTotal,SolarYieldTotal: Accumulated solar gain since installation,,,b509,0e5600,value,,ULG,,kWh,
r,,,Currenterror,Current errors,,,b503,0001,error,,UIN,,,error number,error_1,,UIN,,,error number,error_2,,UIN,,,error number,error_3,,UIN,,,error number,error_4,,UIN,,,error number
r,,,Errorhistory,Error_History,,,b503,0101,index,m,UCH,,,,status,,UCH,,,Status,time,,BTM,,,time,date,,HDA:3,,,date,error,,UIN,,,error number
w,,install,Clearerrorhistory,Clear error history,,,b503,0201,cleared,s,UCH,0=no;1=yes,,
